,C,D,L,uid,_destination_path,social_norm,t,c,r,sigma,n,N,epsilon1,epsilon2,omega,alpha,beta,p,zeta
812,0.5859221531900001,0.29781072846999995,0.11625739283000001,813.0,/tmpdir/job/11979.813,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
813,0.27400980469,0.46181914209,0.264157937225,814.0,/tmpdir/job/11979.814,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
814,0.12410254157999998,0.72668560424,0.149203832079,815.0,/tmpdir/job/11979.815,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
815,0.663633590705,0.217988744975,0.11836781565000001,816.0,/tmpdir/job/11979.816,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.9
816,0.5386531592099999,0.057867791162600005,0.40346145704299996,817.0,/tmpdir/job/11979.817,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
817,0.20673683673100005,0.12144003091599997,0.671813618027,818.0,/tmpdir/job/11979.818,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
818,0.11855977088450001,0.078862618978,0.8025663277650001,819.0,/tmpdir/job/11979.819,Neither,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
819,0.29383793621599996,0.058585325978,0.647561614485,820.0,/tmpdir/job/11979.820,Both,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.1
820,0.9579055394,0.040060198371,0.0020603884949999996,821.0,/tmpdir/job/11979.821,Defector,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.15000000000000002
821,0.238623883928,0.133746052448,0.6276346650490001,822.0,/tmpdir/job/11979.822,Loner,200000,1,3,1,5,100,0.1,1.0,0.9090909090909091,0,0,8,0.15000000000000002
